$RIRFA,738430.638009,41.546073,-71.393182,202.9,0002,176.30,135.76,41.544937,-71.391704*62
$RIRFA,738430.638009,41.546073,-71.393182,202.9,0004,4.02,162.42,41.546039,-71.393168*6F
$RIRFA,738430.638113,41.546076,-71.393194,197.1,0002,177.39,131.71,41.545015,-71.391603*68
$RIRFA,738430.638218,41.546076,-71.393206,194.2,0002,177.99,124.72,41.545164,-71.391448*6F
$RIRFA,738430.638322,41.546075,-71.393215,194.7,0002,178.33,128.84,41.545069,-71.391546*6A
$RIRFA,738430.638634,41.546066,-71.393228,214.7,0002,177.52,115.78,41.545372,-71.391307*60
$RIRFA,738430.638738,41.546066,-71.393227,230.0,0002,176.77,114.51,41.545407,-71.391295*60
$RIRFA,738430.638947,41.546074,-71.393216,264.9,0004,15.20,64.51,41.546133,-71.393051*60
$RIRFA,738430.639051,41.546078,-71.393204,279.7,0004,15.14,41.50,41.546180,-71.393083*64
$RIRFA,738430.639155,41.546082,-71.393191,291.6,0004,15.11,258.76,41.546056,-71.393369*5A
$RIRFA,738430.639873,41.546074,-71.393077,317.7,0002,166.17,116.72,41.545402,-71.391294*66
$RIRFA,738430.639965,41.546070,-71.393059,317.8,0004,19.42,272.73,41.546078,-71.393292*56
$RIRFA,738430.640174,41.546063,-71.393023,318.0,0002,162.17,119.77,41.545339,-71.391332*65
$RIRFA,738430.640590,41.546043,-71.392959,325.0,0004,24.86,275.47,41.546064,-71.393257*5D
$RIRFA,738430.640694,41.546036,-71.392942,324.6,0002,155.77,123.15,41.545270,-71.391375*6A
$RIRFA,738430.640694,41.546036,-71.392942,324.6,0004,26.14,274.11,41.546053,-71.393256*5B
$RIRFA,738430.640810,41.546030,-71.392925,324.6,0004,27.36,272.16,41.546040,-71.393254*5E
$RIRFA,738430.640903,41.546023,-71.392909,323.7,0004,28.74,281.23,41.546073,-71.393248*59
$RIRFA,738430.641007,41.546015,-71.392894,321.5,0004,30.11,277.88,41.546052,-71.393252*5F
$RIRFA,738430.641111,41.546009,-71.392879,319.4,0004,31.30,278.90,41.546053,-71.393250*5A
$RIRFA,738430.641215,41.546003,-71.392867,316.6,0004,32.33,277.57,41.546041,-71.393252*50
$RIRFA,738430.641319,41.545996,-71.392855,314.7,0004,33.30,274.80,41.546022,-71.393254*51
$RIRFA,738430.641424,41.545991,-71.392843,314.6,0004,34.39,277.44,41.546031,-71.393253*59
$RIRFA,738430.641528,41.545986,-71.392832,314.8,0002,145.64,122.43,41.545283,-71.391354*6B
$RIRFA,738430.641840,41.545967,-71.392797,320.0,0004,38.52,280.69,41.546032,-71.393252*5D
$RIRFA,738430.642049,41.545954,-71.392777,322.6,0004,40.39,290.26,41.546080,-71.393232*52
$RIRFA,738430.642361,41.545936,-71.392748,326.1,0004,43.20,287.48,41.546052,-71.393243*5C
$RIRFA,738430.642569,41.545918,-71.392730,331.9,0004,45.11,289.47,41.546054,-71.393241*5E
$RIRFA,738430.642674,41.545911,-71.392722,333.4,0004,46.05,293.01,41.546073,-71.393232*5A
$RIRFA,738430.642778,41.545903,-71.392713,334.2,0004,46.89,286.13,41.546020,-71.393255*53
$RIRFA,738430.643194,41.545873,-71.392688,342.8,0004,50.30,287.14,41.546006,-71.393265*5C
$RIRFA,738430.643403,41.545856,-71.392673,348.9,0004,52.17,298.87,41.546083,-71.393222*52
$RIRFA,738430.643519,41.545848,-71.392665,350.8,0004,53.24,300.75,41.546093,-71.393214*50
$RIRFA,738430.643623,41.545839,-71.392658,350.3,0004,54.17,295.49,41.546049,-71.393245*5F
$RIRFA,738430.645081,41.545725,-71.392544,358.1,0001,228.86,146.84,41.544002,-71.391039*6F
$RIRFA,738430.646991,41.545568,-71.392383,  4.6,0004,89.27,297.67,41.545941,-71.393333*5E
$RIRFA,738430.648785,41.545418,-71.392223,  3.6,0001,189.95,155.23,41.543867,-71.391267*60
$RIRFA,738430.649641,41.545362,-71.391804,349.8,0003,209.30,215.61,41.543832,-71.393268*67
$RIRFA,738430.649826,41.545378,-71.391562,358.8,0002,49.61,177.79,41.544932,-71.391539*54
$RIRFA,738430.650139,41.545356,-71.391158,  9.6,0002,65.95,211.00,41.544847,-71.391566*52
$RIRFA,738430.650451,41.545289,-71.390770, 14.6,0002,88.99,232.99,41.544807,-71.391624*44
$RIRFA,738430.650556,41.545262,-71.390640, 11.6,0002,97.80,238.52,41.544803,-71.391642*4F
